month,day,hour,kw
4,5,7,7.381633359231266
4,5,8,6.853260321095009
4,5,9,6.6738623953799845
4,5,10,6.302634556919028
4,5,11,6.934667179778405
4,5,12,3.5977750246753186
4,5,13,3.4777096335189266
4,5,14,7.000763772494634
4,5,15,6.973290093701942
4,5,16,7.414250193214696
4,5,17,7.7094154490209785
4,5,18,7.194532727512576
4,5,19,4.061296977328112
4,5,20,4.205909042242676
4,5,21,3.9285979318338526
4,5,22,3.8961305457123063
4,5,23,3.297930352922401
4,6,0,4.271749445666446
4,6,1,3.710945427260775
4,6,2,4.314345811666165
4,6,3,3.1998173058409605
4,6,4,4.497771173756554
4,6,5,4.260160475200873
4,6,6,3.51389397753619
4,6,7,7.831889655431726
4,6,8,6.095804515535659
4,6,9,6.270770717665121
4,6,10,7.038228278201487
4,6,11,6.334544327943245
4,6,12,3.570243164084782
4,6,13,3.137310514236684
4,6,14,6.026163789837005
4,6,15,7.826059035945606
4,6,16,7.17257795710541
4,6,17,6.376051699124751
4,6,18,6.455531065171405
4,6,19,3.7854775375361402
4,6,20,3.3472217039399856
4,6,21,3.2781552150302984
4,6,22,4.326588612650693
4,6,23,3.2549593522022766
4,7,0,4.3884396114724264
4,7,1,3.5045178030734236
4,7,2,3.998879362775487
4,7,3,4.0411795728864375
4,7,4,3.606344975395184
4,7,5,3.9755113703693263
4,7,6,4.282216771024542
4,7,7,7.996158002847605
4,7,8,7.679682072614897
4,7,9,6.081743383462248
4,7,10,7.627663279462163
4,7,11,6.823068203341513
4,7,12,4.498554087708496
4,7,13,3.807048853374066
4,7,14,6.766989008655174
4,7,15,7.097957073992643
4,7,16,7.282621777812242
4,7,17,6.304172116069193
4,7,18,7.765636806149686
4,7,19,3.887513887072692
4,7,20,3.701820730711616
4,7,21,4.4469769495764515
4,7,22,4.405416010197638
4,7,23,4.439732402310294
4,8,0,3.088572299809282
4,8,1,4.001705041310146
4,8,2,3.0553647650195934
4,8,3,3.0859236147017266
4,8,4,3.6940786348201993
4,8,5,3.6763319625975974
4,8,6,4.357557859635553
4,8,7,6.4061219200196575
4,8,8,6.247420445567817
4,8,9,7.812377971927685
4,8,10,6.399788901286195
4,8,11,7.637114973542103
4,8,12,4.014293553520055
4,8,13,4.200546945119085
4,8,14,7.765865934272018
4,8,15,6.98300997140484
4,8,16,6.377514878410243
4,8,17,6.043194638139969
4,8,18,7.504821762455951
4,8,19,4.367419593184972
4,8,20,3.084263849328079
4,8,21,4.450847632836322
4,8,22,3.2668913353995817
4,8,23,4.4461957847325255
4,9,0,4.192424128527932
4,9,1,4.21703977572672
4,9,2,4.412982111764137
4,9,3,4.391559372657133
4,9,4,4.043140008415415
4,9,5,3.4580246971269544
4,9,6,4.427441197656055
4,9,7,6.176087515025612
4,9,8,7.217652275529279
4,9,9,7.8976173300843
4,9,10,6.651029482864912
4,9,11,7.8881537741070815
4,9,12,4.229991815416632
4,9,13,3.6330417762694784
4,9,14,7.676407630877515
4,9,15,7.617263745075412
4,9,16,7.783259515095147
4,9,17,6.921783937004781
4,9,18,7.669824342687311
4,9,19,3.619643532689488
4,9,20,3.0694613588223896
4,9,21,4.016286561001964
4,9,22,4.265286610357488
4,9,23,3.6307900792951227
4,10,0,4.4494636141730055
4,10,1,4.298414741624461
4,10,2,3.7064266820971756
4,10,3,3.875777358782572
4,10,4,3.2095413221296267
4,10,5,3.480107474826084
4,10,6,3.5147615807517365
4,10,7,6.845647640508877
4,10,8,6.23269995075465
4,10,9,7.812835277822964
4,10,10,7.880682667150609
4,10,11,7.855428551725677
4,10,12,3.1304764780281062
4,10,13,4.178930029187578
4,10,14,7.683362996998892
4,10,15,6.306934175838512
4,10,16,7.052995732862131
4,10,17,6.791718987576816
4,10,18,6.4857866752121645
4,10,19,4.008149528647922
4,10,20,4.488992069285178
4,10,21,3.6721326671298167
4,10,22,4.183653004196266
4,10,23,4.350703201539989
4,11,0,3.7157717549292566
4,11,1,3.5611702536788257
4,11,2,3.0912107114722707
4,11,3,4.460567675469006
4,11,4,4.423566697538246
4,11,5,4.143188195524158
4,11,6,4.4773867918224886
4,11,7,6.350265736370529
4,11,8,7.227426877860172
4,11,9,6.131929770088011
4,11,10,6.1940119736083
4,11,11,7.47271973329101
4,11,12,3.983541737059544
4,11,13,3.9508433337364663
4,11,14,7.213531832029217
4,11,15,6.538087569807647
4,11,16,6.498768839082919
4,11,17,7.18847443273068
4,11,18,7.0288278608320525
4,11,19,4.498872793848795
4,11,20,3.0372516043124866
4,11,21,3.142222944290497
4,11,22,4.124657243185884
4,11,23,3.4442170362638627
4,12,0,4.075655881113057
4,12,1,4.273877273388197
4,12,2,3.763805231761326
4,12,3,3.6934425738276553
4,12,4,3.7170431115490183
4,12,5,3.066381222739713
4,12,6,3.782161144466845
4,12,7,7.613089835270293
4,12,8,7.921695166256509
4,12,9,7.926844288699998
4,12,10,6.438407767633026
4,12,11,7.418337765188774
4,12,12,3.960302322963833
4,12,13,4.156434732434708
4,12,14,7.0409178484414605
4,12,15,6.40082546870544
4,12,16,7.4621800299331005
4,12,17,7.690021825802124
4,12,18,6.47984697105238
4,12,19,4.433657383221506
4,12,20,3.3511009140032897
4,12,21,3.0870141773273496
4,12,22,4.10219181635476
4,12,23,3.2979407591435277
4,13,0,3.4239034222535762
4,13,1,4.4149834860835
4,13,2,4.022195393705077
4,13,3,3.5203822973752756
4,13,4,4.298638201149065
4,13,5,3.3706457873318185
4,13,6,4.298509766095628
4,13,7,6.574355515509144
4,13,8,7.024170714451963
4,13,9,7.542638087339411
4,13,10,6.354696363125677
4,13,11,7.220573402884735
4,13,12,3.416210711983953
4,13,13,4.294408468848583
4,13,14,7.419625885145762
4,13,15,6.91985930155768
4,13,16,6.855192803298156
4,13,17,6.929779478176084
4,13,18,6.117536377319997
4,13,19,3.5067891244130056
4,13,20,3.2855671752359563
4,13,21,4.174860835307761
4,13,22,3.1305193534146496
4,13,23,3.2641690129665037
4,14,0,4.061515941209715
4,14,1,3.0139969286124697
4,14,2,4.2903568279720705
4,14,3,3.8417631062262045
4,14,4,3.10735696963826
4,14,5,3.9016669183499815
4,14,6,3.633355772727122
4,14,7,7.249418272637361
4,14,8,7.150904343825885
4,14,9,6.36492421373916
4,14,10,7.175414935249051
4,14,11,7.941419497615506
4,14,12,3.121030608731599
4,14,13,4.408250237221097
4,14,14,6.4374828089651395
4,14,15,7.166206985974297
4,14,16,6.472738920938515
4,14,17,6.89979585576463
4,14,18,7.858057429201236
4,14,19,3.5307125294890813
4,14,20,3.0511766604793342
4,14,21,4.349361350383924
4,14,22,3.100646287599756
4,14,23,4.2675343174917195
4,15,0,4.467902073279692
4,15,1,4.028799419927996
4,15,2,3.932619091524538
4,15,3,3.0162417715203023
4,15,4,3.8874288100928305
4,15,5,4.476726915069426
4,15,6,3.5048731959630013
4,15,7,7.36498713036029
4,15,8,7.508363849156904
4,15,9,6.639071363952393
4,15,10,7.023975891699871
4,15,11,6.093493275916504
4,15,12,3.522845333271327
4,15,13,4.417206101893634
4,15,14,7.142308478390798
4,15,15,7.493892553193526
4,15,16,7.90575188505394
4,15,17,7.911468519059527
4,15,18,7.37960918597614
4,15,19,3.0820193587321763
4,15,20,3.3479959143220954
4,15,21,4.383231628640717
4,15,22,3.3930223199589613
4,15,23,4.01295042611226
4,16,0,3.206393637212892
4,16,1,4.192353644060375
4,16,2,4.488312973157189
4,16,3,3.9237432267865673
4,16,4,4.356723704280332
4,16,5,3.5650593610716164
4,16,6,3.2007673380512975
4,16,7,6.806147350874035
4,16,8,6.167858300085378
4,16,9,7.385944278164649
4,16,10,6.302500090657468
4,16,11,6.746454329257491
4,16,12,3.936942703984565
4,16,13,3.638137393197556
4,16,14,7.7482510799437
4,16,15,7.682284057132429
4,16,16,7.976910713220252
4,16,17,7.4189628090381925
4,16,18,7.60987590522648
4,16,19,3.272906339027349
4,16,20,4.0075095890891745
4,16,21,3.5452246623222305
4,16,22,3.0156169291529054
4,16,23,4.015871927455047
4,17,0,3.0916420855966518
4,17,1,3.085823371788242
4,17,2,3.504753324209222
4,17,3,3.9845525982657204
4,17,4,3.823216192331274
4,17,5,4.255690580188878
4,17,6,3.5634060666456495
4,17,7,7.167244818334277
4,17,8,7.372451733701864
4,17,9,6.128169738393474
4,17,10,6.785486087651694
4,17,11,6.745454193825249
4,17,12,4.346073467517922
4,17,13,3.6782469341984356
4,17,14,7.73156774878355
4,17,15,6.941115971998775
4,17,16,6.001735150837687
4,17,17,7.867979459755653
4,17,18,7.342135409335637
4,17,19,3.6221110287190497
4,17,20,4.337512958938839
4,17,21,3.9621873372013043
4,17,22,3.697360942896652
4,17,23,3.7269117340325857
4,18,0,3.201011482089888
4,18,1,3.047849899083087
4,18,2,3.208958160190856
4,18,3,3.717168734028795
4,18,4,3.5264760835906097
4,18,5,3.6240206815123615
4,18,6,3.1743813732203034
4,18,7,6.912950129485845
4,18,8,7.139667035543073
4,18,9,7.216037885361848
4,18,10,6.935244097146072
4,18,11,7.9871505268793985
4,18,12,4.391002461258392
4,18,13,4.377239217628769
4,18,14,7.514865791318219
4,18,15,6.146280800448259
4,18,16,7.523960768885528
4,18,17,7.39533971452065
4,18,18,7.438986341190232
4,18,19,3.312263118859113
4,18,20,4.043077184834017
4,18,21,3.573367147973208
4,18,22,3.5145171136946605
4,18,23,3.1012838205978572
4,19,0,3.927526108660366
4,19,1,4.372560677290732
4,19,2,3.0175461905874146
4,19,3,3.02155407831301
4,19,4,3.4188246968802263
4,19,5,3.3882885458163075
4,19,6,4.091707221787564
4,19,7,7.355951987451262
4,19,8,7.9804107771825965
4,19,9,6.764172931018639
4,19,10,6.876697904031798
4,19,11,6.168177777207222
4,19,12,3.1489138198720292
4,19,13,3.0032287993206728
4,19,14,6.968395320002853
4,19,15,7.799381903895142
4,19,16,6.972927256096141
4,19,17,7.7599322009824245
4,19,18,7.905083147665026
4,19,19,4.094968886792205
4,19,20,4.283432831056255
4,19,21,3.7840706298337303
4,19,22,3.3313459544551156
4,19,23,3.55991886894219
4,20,0,3.0681543077156928
4,20,1,4.121504693053865
4,20,2,3.139839145356532
4,20,3,3.034694595111386
4,20,4,4.241514053237646
4,20,5,3.5399583928219505
4,20,6,3.520987201053731
4,20,7,6.479985433706692
4,20,8,6.277602026435042
4,20,9,6.571934551728807
4,20,10,7.427684457967903
4,20,11,6.500574172184374
4,20,12,3.5338709463110707
4,20,13,3.1943546345491947
4,20,14,7.981834814007767
4,20,15,6.041958577400191
4,20,16,6.663413959819367
4,20,17,6.7133262559871305
4,20,18,7.709486957657689
4,20,19,3.1497452603242935
4,20,20,4.284085045937945
4,20,21,3.894967887936998
4,20,22,3.9607420355920286
4,20,23,3.605297355016612
4,21,0,3.049329832152797
4,21,1,3.182891650850395
4,21,2,3.6499298793701502
4,21,3,4.405374111598526
4,21,4,4.218090547401486
4,21,5,3.046435858890585
4,21,6,3.9085514893262934
4,21,7,6.433462041342856
4,21,8,6.098281565241344
4,21,9,7.194585679557634
4,21,10,7.954379167023403
4,21,11,6.570442868284983
4,21,12,4.048773228494013
4,21,13,3.2716157007197615
4,21,14,6.468706535306298
4,21,15,7.211667084604061
4,21,16,6.997860405294028
4,21,17,7.601632927059291
4,21,18,7.713477933359694
4,21,19,4.494423928585093
4,21,20,3.72128950191954
4,21,21,3.6291752469231295
4,21,22,4.475772742102082
4,21,23,3.4675499352406325
4,22,0,4.117649291415367
4,22,1,4.097264815644812
4,22,2,3.5844753178431596
4,22,3,3.5847973228403585
4,22,4,4.12610777353688
4,22,5,3.181333678833501
4,22,6,3.2136624045500355
4,22,7,6.709157733267466
4,22,8,7.77446098191028
4,22,9,6.948691515660858
4,22,10,7.59407533454759
4,22,11,6.438756084583915
4,22,12,3.0892714145867592
4,22,13,3.1920129479410337
4,22,14,7.433742647711755
4,22,15,7.861327943235172
4,22,16,7.495925627634182
4,22,17,7.226257689257381
4,22,18,7.221812074743082
4,22,19,3.5889746741235045
4,22,20,3.1326073486678583
4,22,21,4.094041957806663
4,22,22,4.021387419581227
4,22,23,3.1270744914199997
4,23,0,4.246330441602031
4,23,1,4.074512154868033
4,23,2,4.08563276497284
4,23,3,3.997857440268849
4,23,4,4.204024067329857
4,23,5,4.316128368341069
4,23,6,3.6040366843622795
4,23,7,7.777831123902166
4,23,8,7.048736060281296
4,23,9,6.278299995275876
4,23,10,6.952935802107379
4,23,11,7.371651440608349
4,23,12,3.109848350265118
4,23,13,3.328171867928797
4,23,14,6.841369171884796
4,23,15,6.883271717143874
4,23,16,7.419354291731937
4,23,17,6.164816441152652
4,23,18,7.0584813048777395
4,23,19,4.3582150447846155
4,23,20,3.7286024526374897
4,23,21,4.0865635404472656
4,23,22,4.350704787377104
4,23,23,4.00779442712898
4,24,0,3.7070254190791907
4,24,1,3.746792465425078
4,24,2,4.186512153932217
4,24,3,3.087988467126335
4,24,4,3.9735838372828485
4,24,5,3.6596147950084816
4,24,6,4.3021770225297296
4,24,7,7.590413154685631
4,24,8,7.975293980545526
4,24,9,6.261331214798308
4,24,10,6.440969333008516
4,24,11,6.490813042629839
4,24,12,3.2933656366885087
4,24,13,4.147147754728511
4,24,14,6.901166239580881
4,24,15,6.380396596298146
4,24,16,7.669992018501933
4,24,17,6.46802659934399
4,24,18,7.545682832983555
4,24,19,3.630206808996837
4,24,20,4.449832913823695
4,24,21,3.4583229165457277
4,24,22,3.8494006245729855
4,24,23,3.1692296344431248
4,25,0,3.5231659134261646
4,25,1,3.8204995617981727
4,25,2,4.133328536191178
4,25,3,4.158793703301885
4,25,4,3.7453758455009853
4,25,5,3.1472969789671854
4,25,6,4.413123500552212
4,25,7,7.23142444918972
4,25,8,7.619266662675198
4,25,9,7.11300962611397
4,25,10,7.839237691351272
4,25,11,6.674837871758889
4,25,12,3.5572293126898895
4,25,13,4.014217467952935
4,25,14,7.9856796517157855
4,25,15,7.158703089179056
4,25,16,6.494644243965181
4,25,17,6.426097592422779
4,25,18,7.165613440341597
4,25,19,3.482667705507965
4,25,20,3.4779874897869205
4,25,21,3.5281948484732846
4,25,22,3.107721521138506
4,25,23,3.383256813084451
4,26,0,4.393443906887431
4,26,1,3.2391081454022053
4,26,2,3.9273076822803805
4,26,3,3.419237825193301
4,26,4,4.371038547281133
4,26,5,4.463347930421354
4,26,6,3.636904551112011
4,26,7,6.4861577822872585
4,26,8,7.773365747017525
4,26,9,7.681073438931161
4,26,10,7.70498893632938
4,26,11,7.614647134910651
4,26,12,3.9674750364579756
4,26,13,3.3115691788440778
4,26,14,6.245679005708334
4,26,15,7.117458003694951
4,26,16,7.314549758598339
4,26,17,6.157418195914297
4,26,18,6.441198515033324
4,26,19,4.396875116631828
4,26,20,3.345703195780806
4,26,21,3.2886900289377503
4,26,22,4.3584562608859585
4,26,23,3.3945362008296107
4,27,0,4.3484376164536584
4,27,1,3.985844577065783
4,27,2,3.779369586807702
4,27,3,4.436968291536169
4,27,4,4.343266957424574
4,27,5,3.0909293515903777
4,27,6,3.7186159993715027
4,27,7,7.4121552520159435
4,27,8,6.296037411428335
4,27,9,6.7472934930466835
4,27,10,6.0841270883637115
4,27,11,6.432508444461045
4,27,12,4.4541813174605185
4,27,13,3.5041645246216424
4,27,14,7.663290470916452
4,27,15,6.023155537385176
4,27,16,7.843835933325567
4,27,17,6.808165540026183
4,27,18,6.19736262954102
4,27,19,4.081947315873359
4,27,20,3.291286054519086
4,27,21,4.491294403610043
4,27,22,3.184165043470835
4,27,23,4.310571641282873
4,28,0,3.4890131890021143
4,28,1,4.368941836674834
4,28,2,3.2624602344216966
4,28,3,3.179155629505048
4,28,4,4.068262966515311
4,28,5,4.105945015936637
4,28,6,3.0877205613789855
4,28,7,7.765991559874633
4,28,8,6.490803798442132
4,28,9,6.2582466841493805
4,28,10,6.385752706554187
4,28,11,6.689151224199596
4,28,12,3.3585742218287407
4,28,13,3.5069612234965772
4,28,14,6.536995937929659
4,28,15,7.904616972257229
4,28,16,7.821387123168451
4,28,17,6.9606138507686
4,28,18,7.209296803556954
4,28,19,3.205474084806089
4,28,20,3.3046469120955995
4,28,21,4.080786905066048
4,28,22,4.332959883917125
4,28,23,3.3997831220026837
4,29,0,4.311655560921453
4,29,1,4.19464222440882
4,29,2,4.15704312416049
4,29,3,4.409746950084057
4,29,4,4.218395419880055
4,29,5,3.715450180707327
4,29,6,3.717828268038995
4,29,7,7.876087672422372
4,29,8,7.210146875395111
4,29,9,7.158410731214695
4,29,10,6.131622256600647
4,29,11,6.731928336816596
4,29,12,4.1494798969204325
4,29,13,3.7063869415859854
4,29,14,7.517025976015925
4,29,15,7.62540692375807
4,29,16,6.530191131046455
4,29,17,6.327877832766557
4,29,18,6.256172284632971
4,29,19,3.6509486892940926
4,29,20,3.7727426497981944
4,29,21,3.9424691718225957
4,29,22,3.5549075452888967
4,29,23,4.123547348837417
4,30,0,4.010677307546287
4,30,1,3.04621734892245
4,30,2,4.1362185100984235
4,30,3,3.324628850654964
4,30,4,3.405620733962658
4,30,5,3.4572249397256267
4,30,6,3.7387158780988807
4,30,7,7.024719615314819
4,30,8,6.546514538305504
4,30,9,7.223727581673862
4,30,10,7.454663372502665
4,30,11,7.463765784572401
4,30,12,3.472934839293992
4,30,13,3.7431188541203153
4,30,14,6.636712060204848
4,30,15,7.468202919332401
4,30,16,6.947197698721695
4,30,17,6.464170716613236
4,30,18,7.264938251332708
4,30,19,3.091486141457842
4,30,20,3.619966522083799
4,30,21,4.338343051731772
4,30,22,3.799525531434059
4,30,23,4.107918776623537
4,31,0,3.051584998379643
4,31,1,4.42456647879437
4,31,2,3.6883650856860126
4,31,3,3.364404469533982
4,31,4,4.405242819657632
4,31,5,4.326047909404419
4,31,6,3.969193326647396
4,31,7,6.692534033493812
4,31,8,6.246118031294648
4,31,9,7.508632519335301
4,31,10,6.067881740730019
4,31,11,6.033965702371924
4,31,12,4.109744235880471
4,31,13,3.8799417993196474
4,31,14,6.035646162412533
4,31,15,7.0303336076611025
4,31,16,6.766960358337421
4,31,17,7.682263192651277
4,31,18,6.863007056070339
4,31,19,3.8805352048936603
4,31,20,3.4825160417830645
4,31,21,3.55989436469179
4,31,22,3.219739030369247
4,31,23,3.5949984454442605
5,1,0,4.32930316918104
5,1,1,4.1255608921191085
5,1,2,3.0020905641389435
5,1,3,3.4760428136947557
5,1,4,4.443661354500482
5,1,5,3.2846976012062203
5,1,6,3.982025192383102
5,1,7,6.992055444898503
5,1,8,6.871220459484588
5,1,9,7.577048134255524
5,1,10,6.561239816194018
5,1,11,6.966732913672965
5,1,12,3.917396756299225
5,1,13,3.540113059316927
5,1,14,6.401822898597086
5,1,15,7.218460314706785
5,1,16,7.8219834087118105
5,1,17,7.990809957622369
5,1,18,7.4839147655231315
5,1,19,3.525057409450767
5,1,20,3.1637980247570514
5,1,21,4.250720745116387
5,1,22,3.5261348090337172
5,1,23,3.1377441148931347
5,2,0,3.5209673538686195
5,2,1,3.154869679989729
5,2,2,4.3430352063453
5,2,3,3.8256859601344546
5,2,4,3.3928648747613055
5,2,5,3.665567360368806
5,2,6,3.7710761777216284
5,2,7,6.281585816306299
5,2,8,6.778562623308548
5,2,9,6.4367779460751375
5,2,10,6.142457606060157
5,2,11,6.090654338924927
5,2,12,3.451079490937551
5,2,13,4.377871534967538
5,2,14,6.906018479069111
5,2,15,6.7545565928775755
5,2,16,7.381276753029416
5,2,17,7.008618953139721
5,2,18,6.112071225284064
5,2,19,4.481321311761851
5,2,20,4.062879397047744
5,2,21,4.206333028805153
5,2,22,4.0283946011744405
5,2,23,4.308297133301691
5,3,0,3.8365615989090838
5,3,1,4.207767007259466
5,3,2,3.473616023057884
5,3,3,3.100073309252584
5,3,4,3.6230338653231913
5,3,5,3.5277323003178624
5,3,6,3.5809022631823986
5,3,7,6.8264095120259585
5,3,8,7.592187601058086
5,3,9,6.165460978417998
5,3,10,6.831382093808163
5,3,11,6.157322454455903
5,3,12,3.412032780837752
5,3,13,3.457967061553943
5,3,14,6.7544259894977765
5,3,15,6.188955936537818
5,3,16,7.632803407405215
5,3,17,6.2560842166618995
5,3,18,6.445370693000548
5,3,19,3.330470997598494
5,3,20,4.255930291731682
5,3,21,3.2155321608164584
5,3,22,3.4533998627163056
5,3,23,3.1866305225552694
5,4,0,3.561593209849418
5,4,1,3.445787387835714
5,4,2,4.02593758575086
5,4,3,3.6277850255270208
5,4,4,3.934306967633682
5,4,5,4.121037525134454
5,4,6,4.244727980666974
5,4,7,7.555318605199189
5,4,8,7.878993202491743
5,4,9,6.008828653444763
5,4,10,7.591220703591654
5,4,11,7.524556153156635
5,4,12,3.6029631955196386
5,4,13,3.4602812377422225
5,4,14,6.879038844337741
5,4,15,7.422574522119479
5,4,16,6.6707800095145435
5,4,17,6.3242009952710445
5,4,18,7.8744705197216875
5,4,19,4.271605437890836
5,4,20,3.4979728054034416
5,4,21,3.9203018915382954
5,4,22,4.3390764120900975
5,4,23,4.013389889428371
5,5,0,4.302062108615908
5,5,1,3.011689096945423
5,5,2,3.6169943403836022
5,5,3,3.0875770498337523
5,5,4,3.277504428501633
5,5,5,3.3338745814994897
5,5,6,4.430680625593555
5,5,7,6.270211807244695
5,5,8,7.401096144001679
5,5,9,7.120096337565463
5,5,10,6.0326590967857
5,5,11,6.369115617063167
5,5,12,3.5082462423134397
5,5,13,3.7671487742390015
5,5,14,6.80004288511114
5,5,15,6.374532194646303
5,5,16,7.930929930840639
5,5,17,6.158519290149957
5,5,18,7.772299260294941
5,5,19,3.2157634203564247
5,5,20,3.1964588826410667
5,5,21,4.196191939303468
5,5,22,4.28754675771831
5,5,23,4.088163975593255
5,6,0,3.93212306286761
5,6,1,4.430594740274426
5,6,2,3.788296523536052
5,6,3,3.128237751769456
5,6,4,3.808690861715267
5,6,5,4.403120470925296
5,6,6,4.411378152155362
5,6,7,7.347946323942647
5,6,8,6.181300288215067
5,6,9,6.475671495491541
5,6,10,7.266025857907345
5,6,11,6.179115228011348
5,6,12,4.16458606915601
5,6,13,3.7187256108276383
5,6,14,7.541109173001759
5,6,15,7.578894047138089
5,6,16,6.402580043386122
5,6,17,7.27656706749695
5,6,18,6.594834852715586
5,6,19,3.4133265023493724
5,6,20,4.203852727461399
5,6,21,4.085000997235112
5,6,22,3.4812699066351747
5,6,23,3.1029747638934206
5,7,0,4.330379773502356
5,7,1,4.194739173160877
5,7,2,4.230293330401025
5,7,3,3.4133174261192707
5,7,4,3.438558326910848
5,7,5,3.1622271874180954
5,7,6,4.179359720618783
5,7,7,6.843518513074203
5,7,8,7.351591421146409
5,7,9,6.395786925268867
5,7,10,6.873759690428474
5,7,11,7.539872651716676
5,7,12,3.223029309984181
5,7,13,4.1228623956258375
5,7,14,6.013068558866741
5,7,15,6.434518710303577
5,7,16,6.044954701229371
5,7,17,7.442199234641305
5,7,18,6.141398571083576
5,7,19,3.7496816104973973
5,7,20,3.0960298715834744
5,7,21,3.947029920639167
5,7,22,3.4362739590328477
5,7,23,3.2474697516456397
5,8,0,3.738904129481262
5,8,1,4.079931347874287
5,8,2,3.187336088078558
5,8,3,3.4758747982282765
5,8,4,4.006695230447686
5,8,5,3.419996817968101
5,8,6,3.147834768064441
5,8,7,6.966370458375881
5,8,8,6.087049456318155
5,8,9,7.086159849476049
5,8,10,6.724948314346195
5,8,11,7.165408263256774
5,8,12,3.850400026375401
5,8,13,3.5661507513917745
5,8,14,7.105714788297538
5,8,15,6.240858899076986
5,8,16,7.9229999604988475
5,8,17,6.066992995177417
5,8,18,6.6576632966020135
5,8,19,3.202367258609317
5,8,20,3.7519706246752396
5,8,21,3.291019715576528
5,8,22,4.197597194293307
5,8,23,3.552212247353662
5,9,0,3.9145671645277984
5,9,1,3.3279245641208455
5,9,2,3.2312277621659575
5,9,3,3.085390720293893
5,9,4,4.355543594400592
5,9,5,4.138859028528787
5,9,6,3.732402454802327
5,9,7,6.660122568029244
5,9,8,7.626738679173046
5,9,9,6.044930949397244
5,9,10,6.299599326774214
5,9,11,7.800296775752332
5,9,12,3.7819247269909013
5,9,13,3.357341741773172
5,9,14,7.933651016661993
5,9,15,7.459054060836436
5,9,16,7.413072173509234
5,9,17,7.838892669182991
5,9,18,7.206345529103254
5,9,19,4.224302082709574
5,9,20,3.3904811845255707
5,9,21,4.040929508638956
5,9,22,3.057424649266138
5,9,23,4.485906832863829
5,10,0,3.650703344257596
5,10,1,3.3010116592335352
5,10,2,3.5151431114478418
5,10,3,4.467000138872692
5,10,4,4.248313016604539
5,10,5,3.64432221307137
5,10,6,3.946958679407522
5,10,7,6.61059302455058
5,10,8,7.768504761287081
5,10,9,7.959946567517752
5,10,10,6.49409853539005
5,10,11,7.4306473677973415
5,10,12,3.469020844917295
5,10,13,4.066313088174489
5,10,14,6.5029525989164485
5,10,15,7.177425787628111
5,10,16,6.179006621443636
5,10,17,7.6208203315740874
